id,time_stamp,created_at,author,favourite_count,re_tweeet_count,text,original_tweet_id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,iso_language_code,source,user_id,conversation_id,stake_holder,
		"5151","2014-02-10 08:21:18.045","2014-02-10","ScotRail","0","0","@GraemeAPoole This is the case when boarding from a station with Ticket Buying facilities.","432791367052701696","GraemeAPoole","432786998404079616","197817183","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","182343","t",
		"5356","2014-02-10 08:37:11.503","2014-02-10","ScotRail","0","0","@gordonfuller OK sorry you feel that way but we can do nothing more than pass it on to the machine managers.","432795366128635904","gordonfuller","-1","23510432","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","","t",
		"5530","2014-02-10 09:03:26.638","2014-02-10","ScotRail","0","0","@gordonfuller Ah no worries at all. Easily done :) I have passed it on now. Hopefully will be fixed soon.","432801972757217280","gordonfuller","432796087855095808","23510432","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","5356","t",
		"5538","2014-02-10 09:05:15.573","2014-02-10","ScotRail","0","0","@G__Larson Hi, sorry about this. What station was the faulty ticket machine at?","432802429537906688","G__Larson","432798569591226368","132944949","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","5433","t",
		"5570","2014-02-10 09:10:03.237","2014-02-10","ScotRail","0","0","@G__Larson Thanks, I will pass this on","432803636172054528","G__Larson","432802612208234496","132944949","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","5433","t",
		"5685","2014-02-10 09:52:30.909","2014-02-10","ScotRail","0","0","Disruption due to @NetworkRailSCOT signaling problems has now ended. Trains btwn Ayr & Glasgow Central are no longer affected by this.","432814321891278848","","-1","-1","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","","t",
		"5658","2014-02-10 09:44:51.488","2014-02-10","ScotRail","0","0","@sqyul They do accept all standard debit cards with the exception, as you said, of electron.","432812394776371200","sqyul","432810817269276672","17396223","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","5633","t",
		"6033","2014-02-10 11:48:34.712","2014-02-10","ScotRail","0","0","@lindzdillon £3.60 is not an Off Peak fare. It is an Anytime Return.","432843530319691776","lindzdillon","432842797587394560","245896138","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","6025","t",
		"6143","2014-02-10 12:19:07.001","2014-02-10","ScotRail","0","0","@afairley Hi, yes just take to booking office advise of the problem.","432851215513554944","afairley","432845388174065664","142428305","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","6095","t",
		"6446","2014-02-10 13:46:22.386","2014-02-10","ScotRail","0","0","With @metofficescot forecasting heavy snow for much of Scotland tomorrow, it’s worth checking before travel in the morning, just in case","432873174389493760","","-1","-1","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","","t",
		"6490","2014-02-10 13:52:29.133","2014-02-10","ScotRail","0","0","RT @RobynWatt92: @ScotRail excellent customer service!  Carrying an old couples bags onto the train for them! So nice a small act of kindne…","432874712658874368","","-1","-1","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","","t",
		"6501","2014-02-10 13:54:04.233","2014-02-10","ScotRail","0","0","@KevinJPringle @NetworkRailGLC Great to hear you got it back Kevin! Must have been a big relief.","432875111411376128","KevinJPringle","432852536497033216","847583184","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","182391","t",
		"6726","2014-02-10 14:48:34.485","2014-02-10","ScotRail","0","0","@stewhut @metofficeScot Hi. There's info here: http://t.co/u5XhMTSnXi","432888827741757441","stewhut","432874405996138496","481964872","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","6446","t",
		"6977","2014-02-10 15:58:58.358","2014-02-10","ScotRail","0","0",".@metofficescot warnings for heavy snow tomo. Worth staying up2date with latest info via our free&simple app. Text ScotRail to 86688","432906544213409792","","-1","-1","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","","t",
		"7019","2014-02-10 16:11:25.726","2014-02-10","ScotRail","0","0","@dmq69 Hi, sorry to hear that.  Please can you advise which station you are referring to?","432909679073951744","dmq69","432891434530635776","45539148","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","6761","t",
		"7028","2014-02-10 16:12:25.357","2014-02-10","ScotRail","0","0","@SerialInterface Hi, we don't know which routes maybe affected.  Please keep an eye on the website for latest info.","432909929213853697","SerialInterface","432906755706982402","60752484","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","6977","t",
		"7248","2014-02-10 17:05:54.012","2014-02-10","ScotRail","0","0","@Bond007Girl Hi, sorry can you expand a bit more on what you mean?","432923385962971136","Bond007Girl","432922446489219072","20231956","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","7227","t",
		"7235","2014-02-10 17:03:18.556","2014-02-10","ScotRail","0","0","@Golden_starss Hi, Larbert opening hours are as follows: Monday - Friday 07:00 - 20:54,  Saturday 07:00 - 20:54","432922735233474560","Golden_starss","432920964792594432","83892752","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","","t",
		"7342","2014-02-10 17:26:45.538","2014-02-10","ScotRail","0","0","@cialeander Hi, was this Edinburgh Waverley? Was this at the main booking office?","432928636648554496","cialeander","432924180477382656","159316974","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","7299","t",
		"7346","2014-02-10 17:27:44.045","2014-02-10","ScotRail","0","0","@_FionaDawson_ Hi, sorry to hear that. We expect our staff to be helpful and courteous at all times.","432928881931452416","_FionaDawson_","432925704381272065","636492412","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","7310","t",
		"7429","2014-02-10 17:47:57.934","2014-02-10","ScotRail","0","0","We’re preparing for wintry weather tomo. Heavy snow is expected, esp for Strathclyde&Perthshire. Check our site before travel, just in case.","432933973518729216","","-1","-1","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","","t",
		"7610","2014-02-10 18:05:48.366","2014-02-10","ScotRail","0","0","@Kampfchair @metofficeScot Hi, Yes, we mean tomorrow.","432938463089152000","Kampfchair","-1","223493768","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","","t",
		"7625","2014-02-10 18:07:12.272","2014-02-10","ScotRail","0","0","@cialeander Hi, sorry to hear that. The main booking office is oeprated by @eastcoastuk","432938815121276928","cialeander","432937426865389568","159316974","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","7299","t",
		"7630","2014-02-10 18:07:41.444","2014-02-10","ScotRail","0","0","@cialeander Hi, sorry to hear that. The main booking office is operated by @eastcoastuk","432938937502666752","cialeander","432937426865389568","159316974","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","7299","t",
		"8298","2014-02-10 20:46:49.208","2014-02-10","ScotRail","0","0","@andythemurrr Hi, we’re working with Aberdeen + Inverness FCs to put on xtra services for fans travelling. We’ll update asap.","432978983903559680","andythemurrr","432948457641631744","23634037","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","7916","t",
		"8302","2014-02-10 20:48:09.819","2014-02-10","ScotRail","0","0","@MideastMC Hi, there are no direct contact details. Please contact our CR dept scotrailcustomer.relations@firstgroup.com who.....","432979321872199680","MideastMC","432952691950501888","143100810","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","7993","t",
		"8306","2014-02-10 20:48:56.167","2014-02-10","ScotRail","0","0","@MideastMC .... will pass comments on. You can contact CR dept on 0845 601 5929 if you wish","432979516433399808","MideastMC","432952691950501888","143100810","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","7993","t",
