id,time_stamp,created_at,author,favourite_count,re_tweeet_count,text,original_tweet_id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,iso_language_code,source,user_id,conversation_id,stake_holder,
		"166422","2014-02-17 15:12:12.052","2014-02-17","desstyIes","98","110","“@1DUpdatesOnline: Burberry Harry 2012-2013-2014 http://t.co/KlcsWNOrkp (via @Go1DenUpdates)” His eyes have opened since 2012","435420945684369408","1DUpdatesOnline","435420271043178496","591661900","en","Twitter for iPhone","1611320900","76511","f",
		"166458","2014-02-17 15:12:14.586","2014-02-17","1DUpdatesOnline","299","178","Harry at the Burberry show https://t.co/yhcY1r8MD6","435414701984710657","","-1","-1","en","TweetDeck","591661900","166458","f",
		"166731","2014-02-17 15:13:06.304","2014-02-17","1DUpdatesOnline","306","149","Harry at the Burberry show #12 http://t.co/HmGYlubueH","435413950423777280","","-1","-1","en","TweetDeck","591661900","166731","f",
		"167431","2014-02-17 15:17:26.242","2014-02-17","chenloves1d","127","105","harry at burberry fashion shows through the years http://t.co/UZWrQkgEOV","435428875582320640","","-1","-1","en","Twitter for iPhone","1496275866","167431","f",
		"169075","2014-02-17 15:32:21.794","2014-02-17","Burberry","254","146","British actress Gabriella Wilde wearing #Burberry Make-up to attend the Prorsum S/S14 show in London #LFW http://t.co/ORYDhLm74X","380256341576921088","","-1","-1","en","<a href="http://www.socialflow.com" rel="nofollow">SocialFlow</a>","47459700","169075","f",
		"169340","2014-02-17 15:33:04.022","2014-02-17","Jamiebower","714","372","En route to the @Burberry show and yes it is being streamed live over on http://t.co/5cATwD0Lpp. X","435396352525467648","","-1","-1","en","Echofon - http://www.echofon.com/","21211181","169340","f",
		"169376","2014-02-17 15:33:06.725","2014-02-17","1D_FanUpdates","203","115","Harry just now at the Burberry show! http://t.co/QwdVuDAMaQ","435415530900836352","","-1","-1","en","Twitter for iPhone","375105733","169376","f",
		"170158","2014-02-17 15:36:01.55","2014-02-17","tompeterodell","318","105","hey I'm in Germany http://t.co/r8WnOfMYL0","435435674574278656","","-1","-1","en","Twitter for iPhone","113078447","170158","f",
		"170190","2014-02-17 15:36:09.67","2014-02-17","Burberry","447","244","#Burberry invites you to watch the A/W14 show live on Twitter - today at 2pm London time #LFW http://t.co/kTSUEb2N8r","435337875371335680","","-1","-1","en","<a href="http://www.socialflow.com" rel="nofollow">SocialFlow</a>","47459700","170190","f",
		"170452","2014-02-17 15:37:22.558","2014-02-17","FinnHarries","16142","3652","Heading to the BAFTAs with @Jacksgap and my father. Thanks to @Burberry for the lovely tux! http://t.co/RfXM4boHQt","435105430868856832","","-1","-1","en","Twitter for iPhone","313525912","170452","f",
		"170550","2014-02-17 15:37:26.972","2014-02-17","Burberry","336","302",".@CaraDelevingne leading the #Burberry models down the runway #LFW http://t.co/MIn9Pv1s6u","435434122719162369","","-1","-1","en","Web","47459700","170550","f",
		"170587","2014-02-17 15:37:40.115","2014-02-17","seasonniall","95","112","HARRY MODELING AT THE BURBERRY SHOW JUST NOW http://t.co/PfrcJi93lf","435416115267649537","","-1","-1","en","Web","1082686526","170587","f",
		"170858","2014-02-17 15:39:06.771","2014-02-17","Jamiebower","808","387","Getting Pumped for @Burberry show. I think its streaming live. x","435392206027780098","","-1","-1","en","Web","21211181","170858","f",
		"171919","2014-02-17 15:44:00.074","2014-02-17","Burberry","136","101",".@Harry_Styles, @TinieTempah and @NaomieHarris sit front row at the #Burberry show today #LFW http://t.co/LHBv4mqkus","435438518484340736","","-1","-1","en","Twitter for iPhone","47459700","171919","f",
		"172022","2014-02-17 15:44:46.917","2014-02-17","danisnotonfire","2072","916","i did not realise the cookie i was eating had a 'white chocolate drizzle' when i rested it on my suit trousers and holy cow this looks wrong","435438488821825536","","-1","-1","en","Web","40059553","172022","f",
		"172287","2014-02-17 15:45:53.178","2014-02-17","Burberry","143","103","Pigmented hues and graphic prints backstage at the #Burberry A/W14 show #LFW http://t.co/oQQPIrdu86","435433501668945921","","-1","-1","en","Twitter for iPhone","47459700","172287","f",
		"172808","2014-02-17 15:48:10.311","2014-02-17","1DFAMlLY","273","164","Harry at the Burberry Fashion Show today!  http://t.co/RnqxdsgfoM","435428664746864640","","-1","-1","en","Web","340671834","172808","f",
		"173696","2014-02-17 15:51:18.249","2014-02-17","JacksGap","4122","637","Thanks to @Burberry for providing a tux to wear tonight and for providing a pre made bow tie because I'm to clumsy to tie a real one.","435176184671133696","","-1","-1","en","Twitter for iPhone","315919021","173696","f",
		"174053","2014-02-17 15:52:33.328","2014-02-17","Burberry","246","116","British musician @TinieTempah wearing #Burberry at the A/W14 show space #LFW http://t.co/jNdIe6aOa2","435409547172511744","","-1","-1","en","Twitter for iPhone","47459700","174053","f",
		"176983","2014-02-17 16:05:53.927","2014-02-17","Burberry","220","117","A powerful crescendo for the finale - @PalomaFaith live for #Burberry A/W14 #LFW http://t.co/ej4nJdDBdp","435417867908284416","","-1","-1","en","Twitter for iPhone","47459700","176983","f",
		"178136","2014-02-17 16:11:10.664","2014-02-17","1DUpdatesOnline","233","102","Harry at the Burberry show #20 http://t.co/9USjspKk54","435419263440928768","","-1","-1","en","TweetDeck","591661900","178136","f",
		"177430","2014-02-17 16:08:24.445","2014-02-17","all1Dfacts","137","126","“@Go1DenUpdates: Burberry Harry 2012-2013-2014 http://t.co/pyA6y9jEug”","435420724694896640","","-1","-1","in","Twitter for iPhone","299150034","177430","f",
		"177853","2014-02-17 16:09:50.762","2014-02-17","TanyaBurr","1881","512","Yes guys, Harry is here :) #LFW #Burberry","435416368801144832","","-1","-1","en","Twitter for iPhone","23465218","177853","f",
		"179794","2014-02-17 16:47:58.287","2014-02-17","Burberry","303","221","Felicity Jones, @NaomieHarris, @TinieTempah and @Harry_Styles watch the #Burberry show earlier today #LFW http://t.co/yzykeo748v","435451463436075008","","-1","-1","en","Twitter for iPhone","47459700","179794","f",
		"179812","2014-02-17 16:48:03.185","2014-02-17","Jamiebower","749","607","a wonderful @Burberry show. nice to see @TinieTempah @Harry_Styles and lest we forget @matilda_lowther @sukiwaterhouse @Caradelevingne X","435452267081129985","","-1","-1","en","Web","21211181","179812","f",
		"184401","2014-02-18 19:18:02.13","2014-02-17","1DUpdatesOnline","391","178","Harry at the Burberry show #8 http://t.co/ZYoaC2LstC","435413370255077376","","-1","-1","en","TweetDeck","591661900","184401","f",
		"182616","2014-02-18 18:36:01.998","2014-02-14","BBCNews","293","359","Princes William & Harry help with flood relief effort in Berkshire http://t.co/2MGmpOt1VN #ukfloods #ukstorms http://t.co/zzs7c9TUpw","434306387074506752","","-1","-1","en","TweetDeck","612473","182616","f",
		"182623","2014-02-18 18:36:02.166","2014-02-14","TheYarnold","12755","11148","I WON THE OLYMPICS!!!!!!","434457709388529664","","-1","-1","en","Mobile Web","379090881","182623","f",
		"182699","2014-02-18 18:38:01.188","2014-02-15","BarackObama","602","557",""California is living through some of its driest years in a century." —President Obama","434492204627677184","","-1","-1","en","Web","813286","182699","f",
		"182695","2014-02-18 18:38:01.017","2014-02-15","BarackObama","831","656",""This is something that I'm very committed to. We're going to make sure to get it done, working together." —President Obama #ActOnClimate","434496847927717888","","-1","-1","en","Web","813286","182695","f",
		"182702","2014-02-18 18:38:01.359","2014-02-15","freshtodeath","19","102","Brighton seafront gets flooded.. #brighton #uk #storm #flood @BBCBreaking @BBCNews @brightonargus http://t.co/6Y748Up4Q4","434513824322842624","","-1","-1","en","Web","21859091","182702","f",
		"182726","2014-02-18 18:38:02.169","2014-02-11","garydunion","48","157","Can we talk about climate change now? #ukfloods http://t.co/Bl2yuYyn8h","433205390776365059","","-1","-1","en","TweetDeck","14900407","182726","f",
		"182740","2014-02-18 18:38:02.718","2014-02-14","QuigleyInfo","26","305","Free accommodation for anyone who is flooded - nearly all of our bkgs. cxld. due to weather. Please retweet, might be able to help someone )","434375645729009664","","-1","-1","en","Web","326200357","182740","f",
		"182789","2014-02-18 18:40:00.928","2014-02-15","D_Raval","39","241","This statement from the Dutch govt is remarkable-how can the British govt look flood victims in the eye? http://t.co/sDA1XgZSHL RT@Brackens1","434670986987048960","","-1","-1","en","HootSuite - http://www.hootsuite.com","135857034","182789","f",
		"182861","2014-02-18 18:40:03.322","2014-02-15","Kevin_Maguire","53","205","Cameron just walked out of a live @SkyNews interview on floods. Mistake or didn't like Qs about too little, too late?","434724682223591425","","-1","-1","en","Twitter for iPhone","60886384","182861","f",
		"182865","2014-02-18 18:40:03.625","2014-02-10","OwenJones84","633","1288","Hey, Daily Mail! Rather than choosing between flood defences and malnourished kids abroad, why not stop companies like er, you avoiding tax?","433003827877273600","","-1","-1","en","Web","65045121","182865","f",
		"182964","2014-02-18 18:42:03.828","2014-02-16","RealMattLucas","307","228","'Because people need to be re-educated after being told for years by you that homosexuality was wrong' is my theory. http://t.co/7JHVf8cOYV","434955869512413184","","-1","-1","en","TweetDeck","26003792","182964","f",
		"182985","2014-02-18 18:44:00.717","2014-02-16","David_Cameron","99","151","Great to see the UK's digital community coming together to develop tech solutions to respond to flooding @TechCityUK","435058596121157633","","-1","-1","en","Twitter for iPhone","103065157","182985","f",
		"183062","2014-02-18 18:44:03.098","2014-02-14","David_Cameron","74","218","In tough times we see the best of Britain - share this website connecting volunteers with those affected by floods: http://t.co/TBUqqAV1L3","434297601085952000","","-1","-1","en","TweetDeck","103065157","183062","f",
		"183184","2014-02-18 18:48:01.031","2014-02-17","1DUpdatesOnline","290","127","Harry at the Burberry show #7 http://t.co/ldoz6bZp4i","435412955984044033","","-1","-1","en","TweetDeck","591661900","183184","f",
		"183215","2014-02-18 18:48:03.084","2014-02-17","1DMofosUpdates","157","101","Burberry Harry 2012-2013-2014 http://t.co/5U0J92ht1r (via @Go1DenUpdates)","435420629026607104","Go1DenUpdates","435420153367379969","606121144","et","Twitter for iPhone","586129497","79788","f",
		"183244","2014-02-18 18:48:04.189","2014-02-17","1DSlovakia_","130","128","#NEW | Harry at the Burberry show - 17.02.2014 (10) http://t.co/gQbZtfyVuD","435413666452602880","","-1","-1","en","Web","552907561","183244","f",
		"183253","2014-02-18 18:48:04.626","2014-02-17","Burberry","393","155","British actress @smashleybell wearing #Burberry at the A/W14 show space #LFW http://t.co/QPKBb9V5zt","435405715378028544","","-1","-1","en","Twitter for iPhone","47459700","183253","f",
		"183272","2014-02-18 18:50:01.223","2014-02-17","Burberry","520","371","Anna Wintour arrives at the #Burberry Prorsum show in London #LFW http://t.co/B0kPyEJFxq","435408801077157888","","-1","-1","en","Twitter for iPhone","47459700","183272","f",
		"183521","2014-02-18 18:56:00.696","2014-02-17","guccistylxnson","240","428",""Niall smoking"
"Niall and Selena"
"Liam arrested"
"Harrys in hospital"
"Eleanor cheated on Louis"
"Zayns in LA" http://t.co/q7qpsDJeDQ","435222033937731584","","-1","-1","en","Twitter for iPad","510697644","183521","f",
		"183556","2014-02-18 18:56:02.289","2014-02-17","Burberry","290","134","British model @MissJourdanDunn wearing the #Burberry A/W14 runway make up look - one hour to go before the show #LFW http://t.co/TVUjovw0a3","435399113317044224","","-1","-1","en","Twitter for iPhone","47459700","183556","f",
		"183594","2014-02-18 18:56:03.842","2014-02-17","Burberry_Japan","1881","1075","英国人ミュージシャンのハリー・スタイルズ @Harry_Styles がバーバリー プローサム2014年秋冬のショー会場に駆けつけました #Burberry #LFW http://t.co/0yct06QwM1","435413977716105216","","-1","-1","ja","Twitter for iPad","122963262","183594","f",
		"183936","2014-02-18 19:06:02.905","2014-02-17","Burberry","226","159","The #Burberry runway, ready for the A/W14 show - live at 2pm London time #LFW http://t.co/gd5rAZRaVE","435392042852564993","","-1","-1","en","Twitter for iPhone","47459700","183936","f",
		"183982","2014-02-18 19:08:01.489","2014-02-17","Burberry","210","118","The #Burberry Beauty A/W14 look is applied backstage #LFW http://t.co/xi2VSJ6p9W","435428329387466753","","-1","-1","en","Twitter for iPhone","47459700","183982","f",
		"184045","2014-02-18 19:08:03.753","2014-02-17","Burberry","317","171","Grey skies over Kensington Gardens on the morning of the #Burberry show 9°C I 48°F #BurberryWeather #LFW http://t.co/akfoxZ0FMV","435368483011166208","","-1","-1","en","Twitter for iPhone","47459700","184045","f",
		"184158","2014-02-18 19:12:01.043","2014-02-17","teenvougezarry","53","102","can Zayn stop looking like a vogue model 

can Harry stop looking like a Burberry model 

thanks","435425990660358144","","-1","-1","en","Twitter for iPhone","964602552","184158","f",
		"184256","2014-02-18 19:14:02.251","2014-02-16","Burberry","566","266","British actor Sam Claflin and actress Laura Haddock wearing @Burberry at the #BAFTAs in London tonight http://t.co/8inh5KSkVI","435174644195151872","","-1","-1","en","Web","47459700","184256","f",
		"184388","2014-02-18 19:18:01.606","2014-02-17","1DUpdatesOnline","278","132","Harry at the Burberry show #3 http://t.co/udJi80Gabg","435412179332788224","","-1","-1","en","TweetDeck","591661900","184388","f",
		"184405","2014-02-18 19:18:02.347","2014-02-17","1DUpdatesOnline","338","129","Harry at the Burberry show #14 http://t.co/f28JCTR4yA","435416495963648001","","-1","-1","en","TweetDeck","591661900","184405","f",
		"184435","2014-02-18 19:20:01.628","2014-02-17","1DUpdatesOnline","324","140","Harry at the front row at Burberry Fashion Show  #18 http://t.co/mi8gfqerGG","435418871244140544","","-1","-1","en","TweetDeck","591661900","184435","f",
		"184448","2014-02-18 19:20:02.166","2014-02-17","1DUpdatesOnline","329","127","Harry at the front row at Burberry Fashion Show  #19 http://t.co/kJPVNFv2sl","435419035946057728","","-1","-1","en","TweetDeck","591661900","184448","f",
		"184504","2014-02-18 19:22:01.423","2014-02-17","1DScoop","216","109","Harry at the London Fashion Week Burberry show today! #5 (feb17) http://t.co/wGDyTpD1mf","435415568364339200","","-1","-1","en","Twitter for Android","607858464","184504","f",
		"184583","2014-02-18 19:24:01.636","2014-02-17","Burberry","277","155","Bradley Cooper and Anna Wintour watching the #Burberry A/W14 show in London today #LFW http://t.co/jY9j4dvCsV","435431951340961792","","-1","-1","en","Twitter for iPhone","47459700","184583","f",
		"184957","2014-02-18 19:34:02.143","2014-02-17","Burberry","592","293","Live on Twitter today, the #Burberry Womenswear A/W14 show - 2pm London time #LFW http://t.co/3dQizAKtUg","435352968083566592","","-1","-1","en","<a href="http://www.socialflow.com" rel="nofollow">SocialFlow</a>","47459700","184957","f",
		"185224","2014-02-18 19:40:03.129","2014-02-14","Harry_Styles","305428","275177","Happy Valentines Dayyyyyyy .xx","434335912131313664","","-1","-1","en","Twitter for iPhone","181561712","185224","f",
		"188051","2014-02-18 22:54:56.556","2014-02-18","SportHumour","1264","3629","#ThingsFasterThanDemichelis https://t.co/UTkrjGG6NY","435887925348155392","","-1","-1","de","Web","458638776","188051","f",
		"188188","2014-02-18 22:56:11.922","2014-02-18","FootyHumour","1040","2948","#ThingsFasterThanDemichelis http://t.co/WUu36gLWgL","435888252068048896","","-1","-1","de","Twitter for iPhone","471436748","188188","f",
		"188200","2014-02-18 22:56:15.699","2014-02-18","BigJohnTerry","519","1226","#ThingsFasterThanDemichelis Me jumping out the bedroom window when I hear Wayne Bridge's keys in the door","435888489503027200","","-1","-1","en","Web","479709882","188200","f",
		"188115","2014-02-18 22:55:22.533","2014-02-18","Footy_Jokes","149","440","#ThingsFasterThanDemichelis https://t.co/DY1PoibF6B","435900311396311040","","-1","-1","de","Twitter for Android","370536393","188115","f",
		"188152","2014-02-18 22:55:50.038","2014-02-18","FootbalIVines","1240","2985","#ThingsFasterThanDemichelis https://t.co/R0jiaN3V4k","435897263467286529","","-1","-1","de","Twitter for iPhone","1707855049","188152","f",
		"188344","2014-02-18 22:58:25.576","2014-02-18","theawayfans","78","203","#ThingsFasterThanDemichelis https://t.co/RlSwOmcX4Y","435901588767801344","","-1","-1","de","Twitter for iPhone","1107326988","188344","f",
		"188393","2014-02-18 22:59:25.836","2014-02-18","LifeOfBaha","259","575","#ThingsFasterThanDemichelis https://t.co/ftEk86w0Tk","435898084258611200","","-1","-1","de","Web","555527251","188393","f",
		"188623","2014-02-18 23:02:03.626","2014-02-18","Vine_Football","574","1862","#ThingsFasterThanDemichelis http://t.co/GBO285CoPq","435887968608583681","","-1","-1","de","TweetDeck","2288125225","188623","f",
		"188702","2014-02-18 23:03:45.364","2014-02-18","101greatgoals","322","1341","Manchester City have now deleted this Tweet... http://t.co/O6DzalgiXA","435882150122909696","","-1","-1","en","Web","11096152","188702","f",
		"188734","2014-02-18 23:04:01.254","2014-02-18","crickshouts","39","112","#ThingsFasterThanDemichelis http://t.co/yhXw0QA5PV","435892353434673152","","-1","-1","de","Twitter for iPhone","1103473416","188734","f",
		"188763","2014-02-18 23:04:28.126","2014-02-18","TSBible","505","812","#ThingsFasterThanDemichelis http://t.co/nvYP7nnTxz","435886736963420160","","-1","-1","de","Web","435225922","188763","f",
		"188850","2014-02-18 23:05:06.604","2013-04-29","MooseAllain","200","580","I wondered what Richard Branson would look like without a beard so I photoshopped it… http://t.co/zjAgY40yb4","328987331203850240","","-1","-1","en","TweetDeck","23993642","188850","f",
		"190059","2014-02-18 23:26:54.993","2014-02-18","Fxck_Reece","94","195","#ThingsFasterThanDemichelis The Undertaker's entrance to the ring.","435890526882394112","","-1","-1","en","Twitter for Android","1072439216","190059","f",
		"190157","2014-02-18 23:28:29.017","2013-05-03","StunningCars","842","1100","Audi R8 Hyper Black Edition. http://t.co/48rLZp1giI","330201079583240192","","-1","-1","sl","<a href="http://bufferapp.com" rel="nofollow">Buffer</a>","1383966032","190157","f",
		"191026","2014-02-18 23:46:52.42","2014-02-18","Goonerinho","45","112","#ThingsFasterThanDemichelis David Moyes http://t.co/WHdPP3FZi8","435887546703572992","","-1","-1","en","Twitter for iPhone","760361826","191026","f",
		"191443","2014-02-18 23:55:14.054","2014-02-18","FootyHumour","151","398","#ThingsFasterThanDemichelis http://t.co/snhr7GuPcE","435887300112052224","","-1","-1","de","Twitter for iPhone","471436748","191443","f",
		"191811","2014-02-19 00:05:58.444","2014-02-18","UKBanter","164","367","#ThingsFasterThanDemichelis http://t.co/ZfYdcql2Lp","435882626155429888","","-1","-1","de","Twitter for iPhone","740865648","191811","f",
		"191816","2014-02-19 00:05:58.462","2014-02-18","JakeHallett123","209","475","@UKBanter #ThingsFasterThanDemichelis http://t.co/rskkYkiVnn","435884311313924096","UKBanter","435882626155429888","740865648","de","Twitter for iPhone","1620505128","191811","f",
		"192361","2014-02-19 00:22:23.853","2014-02-18","UnexplainPics","447","613","This mysterious elongated creature was found dead in South Africa last year. Many believe it is an alien. http://t.co/0quZCGiqWI","435826492975501313","","-1","-1","en","Web","23696757","192361","f",
		"192580","2014-02-19 00:29:47.419","2014-02-18","pewdiepie","5014","2167","can boys get pregant?","435876392861839361","","-1","-1","en","Web","39538010","192580","f",
		"194000","2014-02-19 01:09:59.416","2014-02-07","ProblemsAtUni","514","750","Can I get two jägerbombs? 

"It's three for a fiver..?" 

I'll have nine then please!","431879989987139584","","-1","-1","en","Twitter for iPhone","1218375066","194000","f",
		"194466","2014-02-19 01:24:17.238","2014-02-01","UberFacts","3333","3078","People who dance often are likely to have higher self-esteem and a more positive outlook on life.","429611899479949312","","-1","-1","en","<a href="http://bufferapp.com" rel="nofollow">Buffer</a>","95023423","194466","f",
		"195287","2014-02-19 02:11:24.246","2014-02-13","warpzonetweets","1194","597","Way to go Australia guy! You earned it. http://t.co/MJxBbK36VY","434061934879854592","","-1","-1","en","<a href="http://bufferapp.com" rel="nofollow">Buffer</a>","196002063","195287","f",
		"195365","2014-02-19 02:17:20.829","2014-02-18","JordonMutch","62","119","“@FootbalIVines: #ThingsFasterThanDemichelis https://t.co/Cfrwk86P5k”this kid 😂😂","435897456803708928","FootbalIVines","435897263467286529","1707855049","en","Twitter for iPhone","614975468","188152","f",
