id,time_stamp,created_at,author,favourite_count,re_tweeet_count,text,original_tweet_id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,iso_language_code,source,user_id,conversation_id,stake_holder,
		"243","2014-02-07 17:24:42.931","2014-02-07","travelclairek","0","0","RT @edintravel: Cowgate very busy this evening, queues at St Mary's Street / Pleasance junction back to the Grassmarket at the moment #edin…","431840953507512321","","-1","-1","en","Web","35831685","","f",
		"248","2014-02-07 17:24:45.103","2014-02-07","travelclairek","0","0","RT @edintravel: Burdiehouse Road - long queues heading up to Kaimes crossroads #edintravel","431840962588184576","","-1","-1","en","Web","35831685","","f",
		"179","2014-02-07 17:15:51.769","2014-02-07","ScotRail","0","0","@DeanandMay Hi there those services are starting to run again. disruption due to an earlier signal fault. Sorry","431838725317087232","DeanandMay","431837643585122304","303417164","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","151","t",
		"207","2014-02-07 17:19:57.355","2014-02-07","TILLYS15","0","0","@edintravel Gyle heading west very busy x","431839754712530944","edintravel","431839446783496192","141165868","en","Twitter for iPhone","35303113","203","f",
		"211","2014-02-07 17:20:42.266","2014-02-07","ScotRail","0","0","@DatLancedJack Hi sorry to hear this please contact CR on 08456015929 or email scotrailcustomer.relations@firstgroup.com to log comments.","431839943737241600","DatLancedJack","431837015135768576","259080683","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","147","t",
		"155","2014-02-07 17:10:28.718","2014-02-07","DeanandMay","0","0","@ScotRail Trains running again but no one from Scotrail has told the poor people standing at bus stop waiting for replacement bus","431837370703675392","DeanandMay","431832989224677376","303417164","en","Twitter for Android","303417164","179889","f",
		"139","2014-02-07 17:06:32.592","2014-02-07","ScotRail","0","0","@ChrisMitchell26 Hi there has been some disruption on that route due to an earlier signal fault. Please contact the help point","431836380281704448","ChrisMitchell26","431829581663072256","193873912","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","179868","t",
		"143","2014-02-07 17:07:56.025","2014-02-07","ScotRail","0","0","@SusanDumbleton HI Falkirk High or Ghmston and where are you travelling to please?","431836730103431168","SusanDumbleton","431829624478523393","2182239668","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","179880","t",
		"151","2014-02-07 17:09:36.832","2014-02-07","ScotRail","0","0","@DeanandMay Sorry what staiton is this and where are you travelling to please?","431837152893493248","DeanandMay","431832989224677376","303417164","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","179889","t",
		"171","2014-02-07 17:13:32.595","2014-02-07","ScotRail","0","0","@TheShugster71 HI there you can pick up a copy of the Conditions of Carriage at a manned staiton. Thanks","431838141948116992","TheShugster71","431830405004918785","154512199","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","179897","t",
		"257","2014-02-07 17:28:28.958","2014-02-07","trafficscotland","0","0","Aberdeenshire: From Aberdeen to Portlethen on the #A90 Southbound there is an overturned vehicle in lane two (Of two) and traffic is slow.","431841901499531264","","-1","-1","en","<a href="http://sproutsocial.com" rel="nofollow">Sprout Social</a>","20106985","","t",
		"261","2014-02-07 17:28:32.844","2014-02-07","edintravel","0","0","West Edinburgh - very slow towards Gogar junction on Glasgow Road and from Gyle / Edinburgh Park #edintravel","431841917094338560","","-1","-1","en","<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>","141165868","","t",
		"265","2014-02-07 17:28:52.405","2014-02-07","physimatician","0","0","RT @trafficscotland: Aberdeenshire: From Aberdeen to Portlethen on the #A90 Southbound there is an overturned vehicle in lane two (Of two) …","431841999709569024","","-1","-1","en","Web","304001483","","f",
		"270","2014-02-07 17:29:09.672","2014-02-07","AberdeenCity","0","0","Does Robocop reboot live up to cult classic? You have 20 seconds to comply http://t.co/kcmFYh5MVi","431842072266407936","","-1","-1","en","<a href="http://dlvr.it" rel="nofollow">dlvr.it</a>","18330335","","t",
		"1438","2014-02-08 11:22:33.473","2014-02-08","_NatStar","0","0","@trafficscotland it's my 5th #Twitterversary too! Let's have cake.","432112202741714944","trafficscotland","432097640977682433","20106985","en","<a href="http://tweedleapp.com/" rel="nofollow"> Tweedle</a>","20326949","1275","f",
		"274","2014-02-07 17:29:09.718","2014-02-07","trafficscotland","0","0","A90 Portlethen - A956 Charlestown - Accident, 1 lane restricted Southbound for up to 30 minutes http://t.co/eud78NspHU #TSIncident","431842072564604928","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"279","2014-02-07 17:31:01.882","2014-02-07","physimatician","0","0","RT @trafficscotland: A90 Portlethen - A956 Charlestown - Accident, 1 lane restricted Southbound for up to 30 minutes http://t.co/eud78NspHU…","431842542653804544","","-1","-1","en","Web","304001483","","f",
		"289","2014-02-07 17:32:53.257","2014-02-07","Snotsnhoj","0","0","RT @edintravel: Burdiehouse Road - long queues heading up to Kaimes crossroads #edintravel","431843009945407488","","-1","-1","en","<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>","389685052","","f",
		"298","2014-02-07 17:36:43.033","2014-02-07","ScotTranserv","0","0","RT @trafficscotland: the winter treatment plan for tonight http://t.co/Gky6BnggDn","431843973557391360","","-1","-1","en","Twitter for iPhone","1244204312","","f",
		"303","2014-02-07 17:39:17.426","2014-02-07","EJAitken","0","0","@ScotRail 2 carriages are not enough for the 17.03 EDI to Dunblane- people forced to stand in loos and folk can't get on at EDP- disgraceful","431844621027934208","ScotRail","-1","61569136","en","Twitter for iPhone","627612330","","f",
		"307","2014-02-07 17:39:34.321","2014-02-07","kathleenasaurus","0","0","RT @ScotRail: @kathleenasaurus Hi sorry to hear this please contact CR on 08456015929 to have this investigated","431844692276568064","","-1","-1","en","Twitter for Android","88413632","","f",
		"312","2014-02-07 17:40:00.623","2014-02-07","trafficscotland","0","0","Aberdeenshire: The #A90 is now closed southbound after Bridge of Dee due to an overturned car. Causing congestion.","431844802569580545","","-1","-1","en","<a href="http://sproutsocial.com" rel="nofollow">Sprout Social</a>","20106985","","t",
		"321","2014-02-07 17:46:14.649","2014-02-07","trafficscotland","0","0","Glasgow: On the #M8 Eastbound from J16 to J15 there is a broken down white van in lane one which is causing traffic to slow.","431846371264446464","","-1","-1","en","<a href="http://sproutsocial.com" rel="nofollow">Sprout Social</a>","20106985","","t",
		"325","2014-02-07 17:47:51.713","2014-02-07","NS1Travel","0","0","(@northsoundcraig) A90 closed SB ot Bridge Of Dee following accident on SB A90 Stonehaven Road #abztravel","431846778431090690","","-1","-1","en","<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>","221382123","","t",
		"330","2014-02-07 17:48:02.305","2014-02-07","trafficscotland","0","0","M8 J16 - J15(W) West of A803 - Breakdown, 1 lane closed Eastbound for more than an hour http://t.co/vfQAX4Fpqd #TSIncident","431846823050104832","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"339","2014-02-07 17:55:20.51","2014-02-07","GlasgowRoads","0","0","Glasgow South - Dumbreck Road - Southbound road closure between Nithsdale Rd and Mosspark Boulevard (WARD 5): Dates… http://t.co/XEifu1KlY4","431848660796579841","","-1","-1","en","<a href="http://www.google.com/" rel="nofollow">Google</a>","56970797","","t",
		"345","2014-02-07 17:57:20.536","2014-02-07","A1tchy","0","0","@ScotRail if you receive lots of abuse today about cancellations it's your own fault, your new logo should be "cancel for fun" #scotfail","431849163622727680","ScotRail","-1","61569136","en","Twitter for iPhone","390279425","","f",
		"350","2014-02-07 18:00:15.444","2014-02-07","BBCScotWeather","0","0","Hi folks, Gillian here. Dry with a touch of frost at first tonight, then wet & windy with snow on high ground. Touching gale force W Isles.","431849897726189568","","-1","-1","en","Web","300266772","","t",
		"353","2014-02-07 18:00:36.941","2014-02-07","trafficscotland","0","0","A90 A85 Invergowrie - Menziehill - Accident, 2 lanes restricted Northbound for up to 15 minutes http://t.co/vDjFtSYuHr #TSIncident","431849987983835137","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"358","2014-02-07 18:01:56.08","2014-02-07","neil1066abz","0","0","@NS1Travel as of 5 minutes ago A90 North is still open","431850319832555520","NS1Travel","-1","221382123","en","Twitter for iPhone","635590005","","f",
		"362","2014-02-07 18:03:36.247","2014-02-07","BBCScotWeather","0","0","Tomorrow: Rain will transfer to the N Isles, skies brightening in the Highlands. Heavy, frequent showers for Central & Southern parts. 6C.","431850740068278272","","-1","-1","en","Web","300266772","","t",
		"367","2014-02-07 18:05:33.591","2014-02-07","roadscot","0","0","A90 Portlethen - A956 Charlestown - Closure: The southbound carriageway of the A90 at Bridge of Dee is current... http://t.co/OYzvHuwVq0","431851232194347009","","-1","-1","en","<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>","86934802","","t",
		"373","2014-02-07 18:05:33.95","2014-02-07","roadscot","0","0","M8 J16 - J15(W) West of A803 - Breakdown: 1 lane closed Eastbound for more than an hour http://t.co/YgB4tl4tKr","431851233578471424","","-1","-1","en","<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>","86934802","","t",
		"294","2014-02-07 17:34:46.672","2014-02-07","moquawem","0","0","@trafficscotland fire engines and ambulances heading to accident area","431843485638225921","trafficscotland","431842072564604928","20106985","en","Twitter for iPhone","283648500","274","f",
		"316","2014-02-07 17:42:03.536","2014-02-07","GaynorHelen1","0","0","@ScotRail @NetworkRailSCOT okaaay!","431845318087307264","ScotRail","431824337403150336","61569136","en","Web","2296352772","179937","f",
		"253","2014-02-07 17:28:08.438","2014-02-07","ScotRail","0","0","@kathleenasaurus Hi sorry to hear this please contact CR on 08456015929 to have this investigated","431841815390867458","kathleenasaurus","431840264010092544","88413632","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","182285","t",
		"379","2014-02-07 18:05:34.168","2014-02-07","roadscot","0","0","A90 A85 Invergowrie - Menziehill - Accident: Road Blocked Eastbound due to 2 vehicle accident http://t.co/O8anGe0u3s","431851234606059520","","-1","-1","en","<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>","86934802","","t",
		"383","2014-02-07 18:06:19.19","2014-02-07","foetalgod","0","0","@ScotRail I have a seat booked on a sleeper is it possible to upgrade to a bunk? If so how?","431851423652151296","ScotRail","-1","61569136","en","Twitter for iPhone","47611656","","f",
		"387","2014-02-07 18:07:34.054","2014-02-07","mark__armstrong","0","0","@BBCScotWeather What's the weather to be like for climbing The Cobbler on Sunday?","431851737633525760","BBCScotWeather","-1","300266772","en","Twitter for iPhone","497392146","","f",
		"395","2014-02-07 18:10:51.27","2014-02-07","edintravel","0","0","Weekend roadworks & events, 8th - 9th Feb (jpeg). Full report available at http://t.co/ALY5admaGT #edintravel http://t.co/luqSm5H7z2","431852563588083712","","-1","-1","en","Web","141165868","","t",
		"401","2014-02-07 18:11:24.357","2014-02-07","hayleighmcavoy","0","0","@ScotRail what time is the last train from Ayr Central to irvine station?","431852702726094848","ScotRail","-1","61569136","en","Twitter for iPhone","82478761","","f",
		"409","2014-02-07 18:12:09.223","2014-02-07","trafficscotland","0","0","Aberdeenshire: The A90 is closed in both direction between Aberdeen and Portlethen due to an accident. Traffic is congested in the region.","431852891809132545","","-1","-1","en","<a href="http://sproutsocial.com" rel="nofollow">Sprout Social</a>","20106985","","t",
		"420","2014-02-07 18:15:46.438","2014-02-07","trafficscotland","0","0","Can we please get some birthday wishes? #WeAre5YearsOld this week! #twitterbirthday Time flies. We have no cake! http://t.co/SUt0y3aLat","431853802426081280","","-1","-1","en","<a href="http://sproutsocial.com" rel="nofollow">Sprout Social</a>","20106985","","t",
		"430","2014-02-07 18:16:16.016","2014-02-07","thesickracer","0","0","RT @trafficscotland: Can we please get some birthday wishes? #WeAre5YearsOld this week! #twitterbirthday Time flies. We have no cake! http:…","431853926955360256","","-1","-1","en","Twitter for Android","136691438","","f",
		"449","2014-02-07 18:17:11.848","2014-02-07","trafficscotland","0","0","Dundee: the #A90 closed Eastbound at Invergowrie due to an accident. Affecting traffic from Perth into Dundee. Diversion through Invergowrie","431854161085202432","","-1","-1","en","<a href="http://sproutsocial.com" rel="nofollow">Sprout Social</a>","20106985","","t",
		"457","2014-02-07 18:21:12.541","2014-02-07","travelclairek","0","0","RT @edintravel: Weekend roadworks & events, 8th - 9th Feb (jpeg). Full report available at http://t.co/ALY5admaGT #edintravel http://t.co/l…","431855170520383488","","-1","-1","en","Web","35831685","","f",
		"464","2014-02-07 18:21:19.701","2014-02-07","stephdufc83","0","0","RT @trafficscotland: Dundee: the #A90 closed Eastbound at Invergowrie due to an accident. Affecting traffic from Perth into Dundee. Diversi…","431855200681615360","","-1","-1","en","Twitter for iPhone","238533275","","f",
		"469","2014-02-07 18:22:21.353","2014-02-07","edintravel","0","0","Six Nations Rugby, Sat 8th Feb. Traffic restrictions: http://t.co/DDjHU5nnKA Follow @EdinburghPolice for updates on the day #edintravel","431855458853617664","","-1","-1","en","<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>","141165868","","t",
		"475","2014-02-07 18:22:45.735","2014-02-07","edintravel","0","0","Six Nations Rugby - advice and information from @ScotRail - http://t.co/W2tw7p6TQW #edintravel","431855561588891648","","-1","-1","en","<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>","141165868","","t",
		"481","2014-02-07 18:22:49.604","2014-02-07","Jules4023Julie","0","0","RT @trafficscotland: Can we please get some birthday wishes? #WeAre5YearsOld this week! #twitterbirthday Time flies. We have no cake! http:…","431855577808240640","","-1","-1","en","Twitter for Android","1336577659","","f",
		"488","2014-02-07 18:23:04.736","2014-02-07","edintravel","0","0","Six Nations Rugby – information about @on_lothianbuses diversions: http://t.co/HoQXPM5njR #edintravel","431855641255510017","","-1","-1","en","<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>","141165868","","t",
		"405","2014-02-07 18:11:52.126","2014-02-07","SusanDumbleton","0","0","@ScotRail don't you reply to tweets about overcrowding?","431852820107890688","ScotRail","431836730103431168","61569136","en","<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>","2182239668","143","f",
		"412","2014-02-07 18:14:21.527","2014-02-07","ScotRail","0","0","@SusanDumbleton Hi sorry about this please contact CR on 08456015929 or email scotrailcustomer.relations@firstgroup.com to log comments.","431853446791434240","SusanDumbleton","431852820107890688","2182239668","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","143","t",
		"416","2014-02-07 18:15:38.966","2014-02-07","ScotRail","0","0","@foetalgod Hi there. where did you make your original booking please?","431853770935664640","foetalgod","431851423652151296","47611656","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","383","t",
		"437","2014-02-07 18:16:47.793","2014-02-07","foetalgod","0","0","@ScotRail via the scotrail website.","431854060099362816","ScotRail","431853770935664640","61569136","en","Twitter for iPhone","47611656","383","f",
		"441","2014-02-07 18:17:06.731","2014-02-07","thesickracer","0","0","@trafficscotland happy birthday thanks n keep up the good work","431854139434598400","trafficscotland","431853802426081280","20106985","en","Twitter for Android","136691438","420","f",
		"445","2014-02-07 18:17:07.074","2014-02-07","Diggers71","0","0","@trafficscotland I haven't moved in about 45 minutes...","431854140843888640","trafficscotland","431852891809132545","20106985","en","Twitter for Android","190375578","409","f",
		"495","2014-02-07 18:23:24.455","2014-02-07","MaggiKaye","0","0","@trafficscotland Happy 5th Birthday guys! You are doing a fantastic job!","431855723761250304","trafficscotland","431853802426081280","20106985","en","Web","365760012","420","f",
		"503","2014-02-07 18:24:38.43","2014-02-07","ScotRail","0","0","@foetalgod Hi. In that case you would need to call web support on 0844 556 5636 and they will advise. Thanks :-)","431856034224021504","foetalgod","431854060099362816","47611656","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","383","t",
		"507","2014-02-07 18:26:36.413","2014-02-07","foetalgod","0","0","@ScotRail thanks :-)","431856529021870080","ScotRail","431856034224021504","61569136","en","Twitter for iPhone","47611656","383","f",
		"515","2014-02-07 18:29:21.071","2014-02-07","OMalleyAndrew","0","0","RT @trafficscotland: Dundee: the #A90 closed Eastbound at Invergowrie due to an accident. Affecting traffic from Perth into Dundee. Diversi…","431857219710513153","","-1","-1","en","Twitter for Android","21851017","","f",
		"520","2014-02-07 18:29:30.135","2014-02-07","koalainscotland","0","0","RT @edintravel: Weekend roadworks & events, 8th - 9th Feb (jpeg). Full report available at http://t.co/ALY5admaGT #edintravel http://t.co/l…","431857257748652032","","-1","-1","en","Web","15419694","","f",
		"527","2014-02-07 18:29:34.051","2014-02-07","physimatician","0","0","RT @trafficscotland: Aberdeenshire: The A90 is closed in both direction between Aberdeen and Portlethen due to an accident. Traffic is cong…","431857274135797760","","-1","-1","en","Web","304001483","","f",
		"531","2014-02-07 18:32:19.099","2014-02-07","EdinburghPolice","0","0","RT @edintravel: Six Nations Rugby, Sat 8th Feb. Traffic restrictions: http://t.co/DDjHU5nnKA Follow @EdinburghPolice for updates on the day…","431857966443425793","","-1","-1","en","Web","1304419057","","f",
		"552","2014-02-07 18:34:48.89","2014-02-07","stuart75","0","0","RT @trafficscotland: Aberdeenshire: The A90 is closed in both direction between Aberdeen and Portlethen due to an accident. Traffic is cong…","431858594343313408","","-1","-1","en","<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>","15532509","","f",
		"572","2014-02-07 18:42:56.204","2014-02-07","trafficscotland","0","0","Glasgow: #M8 traffic slow J22 over the Kingston Bridge to J16 as a broken down vehicle is being recovered after J16 closing lane one.","431860638491475969","","-1","-1","en","<a href="http://sproutsocial.com" rel="nofollow">Sprout Social</a>","20106985","","t",
		"578","2014-02-07 18:44:06.295","2014-02-07","roadscot","0","0","M8 J22 W - E Plantation - Queue: 3 lanes restricted Eastbound indefinitely http://t.co/yssQsfE5Of","431860932323471360","","-1","-1","en","<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>","86934802","","t",
		"586","2014-02-07 18:46:32.405","2014-02-07","NWTrunkRoads","0","0","RT @trafficscotland: the winter treatment plan for tonight http://t.co/Gky6BnggDn","431861545296228352","","-1","-1","en","Twitter for iPhone","278547602","","f",
		"600","2014-02-07 18:53:55.992","2014-02-07","Bealeneil","0","0","@ScotRail thanks for cancelling a 6 carriage train and telling is to get the next on which has 2 #cattletruck","431863405851734017","ScotRail","-1","61569136","en","Twitter for iPhone","324063430","","f",
		"609","2014-02-07 18:59:59.004","2014-02-07","Sue_AGPlant","0","0","@ScotRail 90 min wait on a train how can you not know a train is canceled on a single track line when it doesn't make it to the single end.","431864928434008064","ScotRail","-1","61569136","en","Web","322332279","","f",
		"613","2014-02-07 19:00:36.678","2014-02-07","AberdeenCity","0","0","Celtic v Aberdeen http://t.co/4ZPUn7WFeA","431865086513143808","","-1","-1","nl","<a href="http://dlvr.it" rel="nofollow">dlvr.it</a>","18330335","","t",
		"617","2014-02-07 19:00:40.313","2014-02-07","trafficscotland","0","0","Glasgow: #M8 broken down van CLEARED and lane now RE-OPENED just after J16. Traffic still slow.","431865101805572097","","-1","-1","en","<a href="http://sproutsocial.com" rel="nofollow">Sprout Social</a>","20106985","","t",
		"621","2014-02-07 19:01:58.968","2014-02-07","trafficscotland","0","0","M8 J16 - J15(W) West of A803 - Breakdown, 1 lane closed Eastbound for more than an hour has been cleared. #TSIncident","431865431797022720","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"538","2014-02-07 18:33:35.789","2014-02-07","yamnedboh1260","0","0","@trafficscotland Happy 5th birthday. Keep up the good work.:-)","431858287848734720","trafficscotland","431853802426081280","20106985","en","Twitter for Android","2189073576","420","f",
		"548","2014-02-07 18:34:20.093","2014-02-07","Jules4023Julie","0","0","@trafficscotland happy bday.x","431858473861939200","trafficscotland","431853802426081280","20106985","en","Twitter for Android","1336577659","420","f",
		"556","2014-02-07 18:36:35.345","2014-02-07","DougieClarkTOK","0","0","@trafficscotland happy birthday!","431859040944414720","trafficscotland","431853802426081280","20106985","en","Twitter for iPhone","174380354","420","f",
		"560","2014-02-07 18:37:11.085","2014-02-07","TerriCowey","0","0","@trafficscotland Happy 5th birthday.x","431859191045976065","trafficscotland","431853802426081280","20106985","en","Twitter for iPhone","454243953","420","f",
		"568","2014-02-07 18:39:50.954","2014-02-07","lynannmiller","0","0","@trafficscotland happy birthday 🎂 x","431859861622886401","trafficscotland","431853802426081280","20106985","en","Twitter for iPhone","161438497","420","f",
		"582","2014-02-07 18:46:21.859","2014-02-07","ScotRail","0","0","@foetalgod No problem :-)","431861501209894912","foetalgod","431856529021870080","47611656","pl","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","383","t",
		"595","2014-02-07 18:52:38.725","2014-02-07","travelclairek","0","0","@edintravel @on_lothianbuses Have a good weekend guys! Over and out! Cx","431863081556135936","edintravel","431855641255510017","141165868","en","Web","35831685","488","f",
		"605","2014-02-07 18:58:07.058","2014-02-07","davemcwilliam07","0","0","@trafficscotland happy birthday","431864458856906752","trafficscotland","431853802426081280","20106985","en","<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>","860286912","420","f",
		"625","2014-02-07 19:03:33.473","2014-02-07","trafficscotland","0","0","@davemcwilliam07 Thank you Dave :)","431865828091232257","davemcwilliam07","431864458856906752","860286912","en","Web","20106985","420","t",
		"637","2014-02-07 19:18:52.565","2014-02-07","Sue_AGPlant","0","0","@ScotRail IBM Halt to central. 4:05 canceled with 2 mins notice next one was over 20 mins late.","431869683013148673","ScotRail","431865913688997889","61569136","en","Web","322332279","609","f",
		"633","2014-02-07 19:17:00.993","2014-02-07","Shaun_Donaldson","0","0","@BBCScotWeather Good evening Gillian, how's it looking for Murrayfield tomorrow  night? :-)","431869215143133184","BBCScotWeather","431849897726189568","300266772","en","Twitter for iPhone","286176890","350","f",
		"641","2014-02-07 19:20:27.272","2014-02-07","anitadryburgh1","0","0","@trafficscotland happy 5th birthday guys keep up the great work","431870080323158017","trafficscotland","431853802426081280","20106985","en","Twitter for BlackBerry","1270396752","420","f",
		"591","2014-02-07 18:49:34.239","2014-02-07","ScotRail","0","0","@christopherpate Hi. sorry to hear this. Staff are trained in how to deal with situations. Thanks","431862308114272256","christopherpate","431855307258875904","21526432","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","","t",
		"649","2014-02-07 19:27:12.92","2014-02-07","trafficscotland","0","0","Aberdeenshire: The #A90 is now RE-OPENED in both direction between Aberdeen and Portlethen.","431871781582827520","","-1","-1","en","<a href="http://sproutsocial.com" rel="nofollow">Sprout Social</a>","20106985","","t",
		"653","2014-02-07 19:27:42.045","2014-02-07","trafficscotland","0","0","A90 A85 Invergowrie - Menziehill - Accident, 2 lanes restricted Northbound for up to 15 minutes has been cleared. #TSIncident","431871903952035840","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"657","2014-02-07 19:27:42.217","2014-02-07","trafficscotland","0","0","A90 Portlethen - A956 Charlestown - Accident, 1 lane restricted Southbound for up to 30 minutes has been cleared. #TSIncident","431871904732176384","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"661","2014-02-07 19:27:42.716","2014-02-07","mel_robbo","0","0","RT @edintravel: Weekend roadworks & events, 8th - 9th Feb (jpeg). Full report available at http://t.co/ALY5admaGT #edintravel http://t.co/l…","431871906762199043","","-1","-1","en","Twitter for Android","838128523","","f",
		"668","2014-02-07 19:27:53.464","2014-02-07","trafficscotland","0","0","Dundee: The #A90 is now RE-OPENED Eastbound at Invergowrie.","431871951691214848","","-1","-1","en","<a href="http://sproutsocial.com" rel="nofollow">Sprout Social</a>","20106985","","t",
		"684","2014-02-07 19:31:30.866","2014-02-07","vivalahazy","0","0","@ScotRail Great facilities on the train home #notsafeforlife http://t.co/RbzBFMzMHr","431872863034155008","ScotRail","-1","61569136","en","Twitter for iPhone","203985688","","f",
		"690","2014-02-07 19:37:24.347","2014-02-07","seemeee1","0","0","RT @ScotRail: Morning everyone, travel updates can be found at http://t.co/ceMsvP97yK please check before travel.","431874346206760960","","-1","-1","en","Web","2276655372","","f",
